Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-12 00:00;19;VMS 1;VMS2;Mjölkning;08:56;14,96;1;140;;;;0;;0,78;0,96;0,84;0,72;0;0;0;0;4,46;4,83;4,56;4,31;;Mjölktank;;1,14;1,32;1,20;1,14;2,93;3,36;3,79;4,88
2020-11-12 00:02;20;VMS 1;VMS 1;Mjölkning;08:59;11,18;1;642;;;;1;VB;;1,08;0,90;0,90;;0;0;0;;4,60;5,14;4,05;;Mjölktank;;;1,62;1,32;1,56;;3,14;3,26;4,78
2020-11-12 00:12;47;VMS 1;VMS 1;Mjölkning;05:51;9,80;1;314;;;;0;;0,84;;0,96;1,02;0;;0;0;4,16;;3,93;3,92;;Mjölktank;;1,14;;1,44;1,50;2,31;;3,75;3,74
2020-11-12 00:18;37;VMS 1;VMS2;Mjölkning;05:36;13,02;1;194;;;;0;;0,84;0,90;1,20;1,32;0;0;0;0;4,86;4,89;5,17;5,25;;Divert 1;;1,14;1,26;1,62;1,80;1,96;2,22;4,39;4,45
2020-11-12 00:18;38;VMS 1;VMS 1;Mjölkning;07:13;15,10;1;40;;;;0;;1,02;;1,20;1,14;0;;0;0;4,43;;4,33;4,19;;Mjölktank;;1,38;;1,62;1,56;2,54;;6,29;6,27
2020-11-12 00:24;69;VMS 1;VMS2;Mjölkning;04:37;9,99;1;108;;;;0;;1,08;1,02;1,14;1,08;0;0;0;0;4,06;4,15;4,02;4,11;;Mjölktank;;1,44;1,32;1,50;1,44;2,64;2,19;2,40;2,76
2020-11-12 00:27;9;VMS 1;VMS 1;Mjölkning;05:36;11,99;1;22;;;;0;;1,02;0,96;0,96;0,96;0;0;0;0;4,23;4,19;4,26;4,33;;Mjölktank;;1,44;1,32;1,26;1,38;2,61;2,41;3,30;3,67
2020-11-12 00:30;79;VMS 1;VMS2;Mjölkning;05:44;16,31;1;94;;;;0;;1,44;1,26;1,38;1,26;0;0;0;0;4,60;4,55;4,49;4,24;;Mjölktank;;1,86;1,68;1,80;1,86;4,19;3,62;3,83;4,67
2020-11-12 00:34;93;VMS 1;VMS 1;Mjölkning;05:01;8,25;1;31;;;;0;;0,66;0,78;0,96;0,84;0;0;0;0;4,30;4,39;4,33;4,26;;Mjölktank;;0,96;1,08;1,26;1,32;1,69;1,70;2,42;2,44
2020-11-12 00:40;75;VMS 1;VMS2;Mjölkning;05:31;9,41;1;20;;;;0;;0,48;0,72;0,84;0,84;0;0;0;0;3,79;4,02;4,03;4,05;;Mjölktank;;0,78;1,02;1,14;1,26;1,45;1,83;2,98;3,15
2020-11-12 00:45;26;VMS 1;VMS 1;Mjölkning;05:00;12,20;1;114;;;;0;;1,56;1,50;1,56;;0;0;0;;4,63;4,66;4,87;;;Mjölktank;;2,52;1,98;2,40;;4,52;2,97;4,71;
2020-11-12 00:50;56;VMS 1;VMS2;Mjölkning;04:44;9,40;1;20;;;;0;;1,08;1,26;0,90;1,08;0;0;0;0;4,66;4,62;4,69;5,05;;Mjölktank;;1,44;1,62;1,20;1,38;1,84;2,58;2,56;2,42
2020-11-12 01:02;23;VMS 1;VMS 1;Mjölkning;07:03;11,27;1;277;;;;0;;0,84;0,84;0,66;0,84;0;0;0;0;4,70;4,59;4,66;3,86;;Mjölktank;;1,14;1,26;1,08;1,14;1,97;2,71;3,01;3,58
2020-11-12 01:03;61;VMS 1;VMS2;Mjölkning;09:06;14,30;1;42;;;;0;;0,90;0,84;0,90;0,78;0;0;0;0;4,67;4,62;4,49;4,64;;Mjölktank;;1,20;1,26;1,32;1,26;3,13;3,46;3,52;4,19
2020-11-12 01:10;92;VMS 1;VMS 1;Mjölkning;04:17;8,72;1;;;;;0;;0,84;0,90;1,26;1,02;0;0;0;0;4,56;4,66;4,59;4,54;;Mjölktank;;1,14;1,26;1,68;1,44;1,70;1,76;2,73;2,53
2020-11-12 01:13;10;VMS 1;VMS2;Mjölkning;06:57;11,67;1;91;;;;0;;;1,08;1,32;1,26;;334;0;626;;4,09;4,16;4,31;;Mjölktank;;;1,62;1,86;1,68;;4,03;2,77;4,87
2020-11-12 01:20;11;VMS 1;VMS2;Mjölkning;05:48;9,60;1;34;;;;1;VF;0,30;1,32;1,02;1,08;0;0;0;0;5,80;4,76;5,10;4,91;;Divert 2;;0,54;1,80;1,44;1,56;0,57;3,52;1,62;3,89
2020-11-12 01:23;94;VMS 1;VMS 1;Mjölkning;04:47;8,42;1;34;;;;0;;0,90;0,90;1,02;1,20;0;0;0;0;4,56;4,73;4,59;4,54;;Mjölktank;;1,26;1,20;1,32;1,74;2,20;1,93;2,09;2,20
2020-11-12 01:27;15;VMS 1;VMS2;Mjölkning;11:42;18,35;1;34;;;;0;;0,90;1,08;0,54;0,60;0;0;0;0;4,52;4,63;4,43;4,58;;Mjölktank;;1,32;1,62;0,90;1,08;4,47;4,36;4,70;4,82
2020-11-12 01:30;0;VMS 1;VMS 1;Mjölkning;09:57;9,84;1;214;;;HB;0;;0,66;0,78;0,84;0,00;0;0;0;0;4,56;4,79;4,66;0,00;;Mjölktank;;0,96;1,08;1,20;0,00;3,14;3,04;3,66;0,00
2020-11-12 01:42;25;VMS 1;VMS 1;Mjölkning;09:18;15,90;1;811;;;;1;;1,32;;1,14;1,44;0;;0;0;4,36;;4,46;4,81;;Mjölktank;;1,92;;1,68;1,98;3,95;;5,59;6,36
2020-11-12 01:44;70;VMS 1;VMS2;Mjölkning;10:32;14,62;1;294;;;;0;;0,84;0,66;0,60;;0;0;0;;4,38;4,16;4,23;;;Mjölktank;;1,26;1,02;1,02;;4,06;5,40;5,16;
2020-11-12 01:52;36;VMS 1;VMS 1;Mjölkning;08:05;13,35;1;177;;;;0;;0,78;1,50;1,32;0,36;0;0;0;0;4,77;4,39;4,59;4,61;;Mjölktank;;1,20;2,10;1,68;0,78;2,44;5,90;3,50;1,51
2020-11-12 01:55;84;VMS 1;VMS2;Mjölkning;05:10;5,48;1;;;;;0;;1,02;1,02;1,02;;0;0;450;;4,32;4,36;4,37;;;Mjölktank;;1,32;1,38;1,68;;1,49;2,54;1,45;
2020-11-12 02:01;99;VMS 1;VMS 1;Mjölkning;05:09;8,64;1;88;;;;0;;0,72;0,78;0,78;0,84;0;0;0;0;5,10;5,13;5,00;5,15;;Mjölktank;;1,02;1,08;1,08;1,20;2,16;1,96;2,24;2,28
2020-11-12 02:07;14;VMS 1;VMS2;Mjölkning;06:03;9,85;1;180;;;;0;;1,08;;1,14;1,26;0;;0;0;4,38;;4,90;4,57;;Divert 1;;1,38;;1,62;1,80;2,81;;3,23;3,81
2020-11-12 02:11;74;VMS 1;VMS 1;Mjölkning;05:44;12,13;1;205;;;;0;;0,78;0,96;1,44;1,68;0;0;0;0;5,64;5,19;5,00;5,35;;Mjölktank;;1,26;1,38;2,04;2,22;1,26;2,16;4,30;4,41
2020-11-12 02:14;16;VMS 1;VMS2;Mjölkning;05:15;13,17;1;120;;;;1;;1,26;0,72;1,62;1,26;0;0;346;419;4,99;4,36;4,76;4,64;;Mjölktank;;1,68;1,26;2,10;1,80;3,64;0,51;4,81;4,21
2020-11-12 02:18;54;VMS 1;VMS 1;Mjölkning;06:46;11,67;1;151;;;;0;;0,78;0,48;1,14;1,26;0;0;0;0;4,43;4,19;4,33;4,07;;Mjölktank;;1,32;0,84;1,68;2,04;2,17;1,88;3,45;4,17
2020-11-12 02:20;66;VMS 1;VMS2;Mjölkning;07:15;13,26;1;160;;;;0;VF;0,24;0,96;1,38;1,32;0;0;0;0;5,32;4,57;4,50;4,64;;Mjölktank;;0,54;1,26;1,80;1,80;0,39;3,74;5,08;4,05
2020-11-12 02:25;29;VMS 1;VMS 1;Mjölkning;06:00;9,69;1;57;;;;0;;1,14;0,90;;1,14;0;0;;0;4,29;4,26;;4,21;;Mjölktank;;1,56;1,38;;1,98;3,73;2,81;;3,15
2020-11-12 02:30;62;VMS 1;VMS2;Mjölkning;05:48;8,98;1;202;;;;0;;;0,72;1,08;1,08;;0;0;0;;4,24;4,16;4,11;;Mjölktank;;;1,20;1,80;2,22;;2,35;3,20;3,43
2020-11-12 02:33;42;VMS 1;VMS 1;Mjölkning;05:25;7,79;1;37;;;;0;;0,78;0,66;0,48;0,66;445;0;0;0;4,09;4,26;3,92;3,94;;Mjölktank;;1,26;1,02;0,96;1,20;2,17;1,77;1,60;2,25
2020-11-12 02:39;40;VMS 1;VMS2;Mjölkning;04:42;9,43;1;180;;;;0;;1,20;1,20;;1,32;0;323;;0;4,30;4,37;;4,58;;Mjölktank;;1,62;1,74;;1,80;3,32;3,06;;3,05
2020-11-12 02:40;177;VMS 1;VMS 1;Mjölkning;05:39;12,05;1;177;;;;0;;1,26;1,02;0,84;0,96;0;0;0;0;3,95;4,19;3,73;2,95;;Mjölktank;;1,74;1,50;1,32;1,44;2,85;3,13;2,94;3,13
2020-11-12 02:45;71;VMS 1;VMS2;Mjölkning;07:30;15,01;1;162;;;;0;;0,72;0,84;0,96;0,90;0;0;0;0;4,71;4,78;4,63;4,64;;Mjölktank;;0,96;1,26;1,32;1,38;2,61;2,94;4,49;4,97
2020-11-12 02:48;28;VMS 1;VMS 1;Mjölkning;13:17;12,70;1;77;;;;0;;0,48;0,48;0,42;0,36;0;0;0;0;4,16;4,25;4,13;4,14;;Mjölktank;;0,78;0,90;0,66;0,78;2,83;3,04;3,38;3,45
2020-11-12 02:58;80;VMS 1;VMS2;Mjölkning;06:08;10,87;1;57;;;;0;;0,54;0,84;1,02;1,32;0;0;0;0;3,90;3,97;3,96;3,77;;Mjölktank;;0,90;1,38;1,50;2,10;1,83;2,06;3,20;3,78
2020-11-12 03:02;89;VMS 1;VMS 1;Mjölkning;05:26;9,62;1;37;;;;0;;0,90;0,90;0,84;0,90;0;0;0;0;4,69;4,79;4,60;4,47;;Mjölktank;;1,20;1,38;1,20;1,38;2,04;2,14;2,72;2,72
2020-11-12 03:12;59;VMS 1;VMS 1;Mjölkning;05:39;11,34;1;37;;;;0;;1,14;0,96;1,44;1,14;0;0;0;0;4,16;4,12;3,93;3,74;;Mjölktank;;1,50;1,44;2,10;1,74;2,37;1,99;3,36;3,62
2020-11-12 03:13;123;VMS 1;VMS2;Mjölkning;07:40;16,97;1;28;;;;0;;0,66;0,90;1,08;1,20;0;0;0;0;4,97;5,04;5,24;5,12;;Mjölktank;;1,02;1,38;1,44;1,68;2,96;3,38;5,83;4,80
2020-11-12 03:19;58;VMS 1;VMS 1;Mjölkning;06:04;19,31;1;391;;;;1;;1,86;1,32;0,42;1,86;0;0;0;0;5,43;5,12;5,21;4,68;;Mjölktank;;2,34;1,74;0,90;2,34;5,87;4,68;0,81;7,95
2020-11-12 03:23;22;VMS 1;VMS2;Mjölkning;12:40;5,97;1;22;;VB,HB;VB,HB;0;;0,48;1,08;0,00;0,00;0;0;0;0;4,64;4,64;0,00;0,00;;Mjölktank;;0,90;1,68;0,00;0,00;1,77;4,20;0,00;0,00
2020-11-12 03:26;64;VMS 1;VMS 1;Mjölkning;05:26;11,78;1;194;;;;0;;0,90;1,26;;1,50;0;0;;0;4,89;4,99;;4,69;;Mjölktank;;1,20;1,74;;2,10;3,43;3,79;;4,56
2020-11-12 03:32;44;VMS 1;VMS 1;Mjölkning;06:17;11,90;1;51;;;;0;;0,96;1,02;1,26;1,08;0;0;0;0;3,95;4,11;4,00;4,15;;Mjölktank;;1,32;1,32;1,56;1,50;2,80;2,62;3,03;3,45
2020-11-12 03:36;48;VMS 1;VMS2;Mjölkning;05:50;7,77;1;17;;;;0;;0,78;0,90;;0,84;0;318;;0;4,24;4,30;;4,25;;Mjölktank;;1,20;1,26;;1,26;2,97;2,64;;2,16
2020-11-12 03:40;65;VMS 1;VMS 1;Mjölkning;07:12;14,27;1;28;;;;0;;1,14;1,14;1,62;1,56;0;0;0;0;4,62;4,58;4,61;3,88;;Mjölktank;;1,56;1,62;2,16;2,10;2,81;2,92;3,88;4,66
2020-11-12 03:43;21;VMS 1;VMS2;Mjölkning;07:37;11,68;1;42;;;;0;;0,90;1,08;1,74;0,54;0;0;0;0;4,51;4,50;4,36;4,92;;Mjölktank;;1,50;1,68;2,40;0,90;3,10;2,95;3,94;1,69
2020-11-12 03:48;78;VMS 1;VMS 1;Mjölkning;05:53;15,06;1;37;;;;0;;1,14;1,32;1,20;1,20;0;0;0;0;4,21;4,31;4,20;4,23;;Mjölktank;;1,44;1,74;1,74;1,56;3,43;3,93;4,22;3,48
2020-11-12 03:51;43;VMS 1;VMS2;Mjölkning;06:43;11,21;1;151;;;;0;;0,84;0,84;0,90;0,84;0;0;0;0;4,84;4,91;4,97;4,98;;Mjölktank;;1,20;1,26;1,26;1,26;2,06;2,20;3,69;3,26
2020-11-12 03:55;128;VMS 1;VMS 1;Mjölkning;06:30;9,10;1;200;;;;1;;0,90;;0,90;0,60;0;;0;0;4,15;;5,14;5,03;;Mjölktank;;1,32;;1,44;1,08;4,14;;2,80;2,16
2020-11-12 03:58;82;VMS 1;VMS2;Mjölkning;06:52;10,45;1;257;;;;0;;0,66;0,66;0,72;0,90;0;0;0;0;4,58;4,91;4,63;4,71;;Mjölktank;;1,02;0,90;1,14;1,20;2,07;1,75;3,51;3,12
2020-11-12 04:02;95;VMS 1;VMS 1;Mjölkning;05:16;9,58;1;145;;;;0;;0,90;0,96;0,96;0,90;0;0;0;0;4,29;4,11;4,13;4,22;;Mjölktank;;1,38;1,44;1,38;1,32;2,17;2,14;2,53;2,74
2020-11-12 04:24;30;VMS 1;VMS2;Mjölkning;10:21;18,17;1;2;;;;0;;1,02;1,02;0,78;0,96;0;0;0;0;4,65;4,77;4,77;4,71;;Mjölktank;;1,50;1,50;1,26;1,74;4,60;4,80;3,93;4,84
2020-11-12 04:30;77;VMS 1;VMS 1;Mjölkning;05:16;13,00;1;345;;;;0;VF,HF;1,32;1,44;1,62;1,32;0;0;0;0;5,09;4,78;4,60;3,69;;Mjölktank;;1,74;2,16;2,40;2,04;3,17;3,41;4,45;1,97
2020-11-12 04:38;9;VMS 1;VMS2;Mjölkning;07:12;10,43;2;20;;;;0;;1,02;0,90;0,90;0,90;0;0;0;0;4,25;4,37;4,50;4,51;;Mjölktank;;1,32;1,20;1,32;1,32;2,36;2,11;2,80;3,16
2020-11-12 04:39;97;VMS 1;VMS 1;Mjölkning;08:33;10,88;1;;VB,HB;;;0;;;1,08;0,96;0,72;;0;0;0;;4,64;4,33;3,78;;Mjölktank;;;1,62;1,92;1,14;;4,28;3,12;3,48
2020-11-12 04:46;178;VMS 1;VMS2;Mjölkning;07:57;12,56;1;17;;;;1;VB;0,54;1,02;0,54;0,84;0;0;0;0;6,39;5,84;7,04;5,78;;Mjölktank;;1,20;1,32;0,84;1,26;2,30;3,02;2,31;4,93
2020-11-12 04:49;60;VMS 1;VMS 1;Mjölkning;07:04;9,73;1;;;;;0;;0,72;0,84;0,54;0,60;0;0;0;0;5,48;5,10;4,73;4,92;;Mjölktank;;1,08;1,26;0,84;1,08;2,25;2,59;2,50;2,39
2020-11-12 04:55;24;VMS 1;VMS2;Mjölkning;07:13;11,46;1;385;;;;0;;0,54;0,84;0,72;0,78;0;0;0;0;4,50;4,43;4,45;4,44;;Mjölktank;;0,90;1,26;1,26;1,20;2,63;2,84;3,12;2,87
2020-11-12 04:57;91;VMS 1;VMS 1;Mjölkning;04:27;9,97;1;40;;;;0;;1,20;1,26;0,96;1,08;0;0;0;0;4,67;4,97;4,67;4,99;;Mjölktank;;1,62;1,80;1,32;1,68;2,59;2,44;2,40;2,54
2020-11-12 05:04;93;VMS 1;VMS 1;Mjölkning;04:46;7,63;2;20;;;;0;;0,66;0,72;1,02;0,90;0;0;0;0;4,27;4,50;4,34;4,25;;Mjölktank;;0,96;1,08;1,38;1,38;1,67;1,52;2,21;2,23
2020-11-12 05:11;31;VMS 1;VMS 1;Mjölkning;05:03;10,82;1;191;;;VF;0;;0,00;0,96;1,86;1,56;0;0;0;0;0,00;4,49;4,27;4,52;;Divert 2;;0,00;1,44;2,76;2,28;0,00;1,74;4,72;4,36
2020-11-12 05:17;27;VMS 1;VMS2;Mjölkning;08:27;15,33;1;362;;;;0;;0,78;;0,90;0,90;0;;0;0;4,84;;4,98;4,91;;Mjölktank;;1,08;;1,32;1,32;4,52;;5,54;5,27
2020-11-12 05:17;103;VMS 1;VMS 1;Mjölkning;08:02;8,16;1;445;;;;0;HB;0,60;0,36;0,66;0,54;0;0;0;0;4,20;3,82;4,34;4,79;;Mjölktank;;0,96;0,60;0,96;0,96;1,86;1,91;2,13;2,26
2020-11-12 05:26;96;VMS 1;VMS 1;Mjölkning;16:01;20,05;1;;VB;;;0;;0,60;0,66;0,84;0,78;0;0;0;0;4,54;4,43;4,34;3,90;;Mjölktank;;1,08;1,08;1,32;1,38;3,78;3,58;6,57;6,12
2020-11-12 05:28;38;VMS 1;VMS2;Mjölkning;06:12;11,77;2;65;;;;0;;0,96;;1,14;1,02;0;;0;0;4,10;;4,11;4,10;;Mjölktank;;1,44;;1,56;1,44;2,33;;4,92;4,52
2020-11-12 05:37;100;VMS 1;VMS2;Mjölkning;05:18;6,62;1;31;;;;0;;;0,72;0,78;0,72;;0;0;0;;4,23;4,51;4,37;;Mjölktank;;;1,14;1,20;1,08;;1,78;2,64;2,20
2020-11-12 05:49;41;VMS 1;VMS 1;Mjölkning;08:28;12,04;1;102;;;;0;VF;0,72;0,66;0,96;0,78;0;0;0;0;5,81;4,70;5,21;4,71;;Mjölktank;;1,02;0,96;1,44;1,32;2,22;2,30;3,36;4,16
2020-11-12 05:50;94;VMS 1;VMS2;Mjölkning;04:45;7,44;2;17;;;;0;;0,84;1,02;1,02;1,14;0;0;0;0;4,30;4,50;4,58;4,44;;Mjölktank;;1,14;1,38;1,50;1,56;1,98;1,78;1,84;1,84
2020-11-12 05:57;2;VMS 1;VMS2;Mjölkning;09:49;13,29;1;20;;;;0;;0,72;0,72;0,66;0,84;0;0;0;0;5,04;4,64;4,85;4,64;;Mjölktank;;1,02;1,08;1,08;1,32;2,34;2,86;4,74;3,35
2020-11-12 06:00;3;VMS 1;VMS 1;Mjölkning;19:52;15,01;1;334;;;;1;VB;;1,14;1,44;0,84;;0;0;0;;4,57;7,91;5,52;;Divert 2;;;1,86;2,34;1,20;;5,09;5,83;4,09
2020-11-12 06:09;7;VMS 1;VMS2;Utsläppt omjölkad;00:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-12 06:12;7;VMS 1;VMS2;Utsläppt omjölkad;00:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-12 06:15;7;VMS 1;VMS2;Utsläppt omjölkad;00:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-12 06:19;7;VMS 1;VMS2;Mjölkning;05:08;12,43;1;54;;;;0;;1,38;1,14;1,80;1,68;0;0;0;0;4,10;4,10;4,24;3,77;;Mjölktank;;2,04;1,68;2,34;2,52;2,29;2,25;3,26;4,63
2020-11-12 06:26;13;VMS 1;VMS2;Mjölkning;07:28;8,29;1;248;;;;0;;0,48;0,48;0,60;0,72;0;0;0;0;4,23;4,24;4,31;4,24;;Mjölktank;;0,78;0,78;0,96;1,26;1,15;1,42;2,83;2,89
2020-11-12 06:31;6;VMS 1;VMS 1;Mjölkning;08:17;20,04;1;805;;;;1;HB;1,08;0,96;1,32;1,26;0;0;0;0;3,99;3,97;4,21;5,11;;Mjölktank;;1,56;1,56;1,80;1,74;5,48;5,08;4,37;5,11
2020-11-12 06:41;118;VMS 1;VMS 1;Mjölkning;06:24;14,52;1;154;;;;0;HB;0,90;0,66;1,02;1,02;0;0;0;0;4,53;4,72;4,54;5,23;;Mjölktank;;1,26;1,14;1,38;1,56;3,12;2,49;4,44;4,47
2020-11-12 06:42;61;VMS 1;VMS2;Mjölkning;09:26;10,67;2;222;;;;0;;1,02;0,78;0,78;0,66;0;0;0;0;4,37;4,37;4,37;4,38;;Mjölktank;;1,32;1,20;1,14;1,08;2,24;2,66;2,61;3,16
2020-11-12 06:48;68;VMS 1;VMS 1;Mjölkning;07:46;17,62;1;31;;;;0;HB;1,14;1,08;1,26;1,26;449;0;0;0;3,80;3,85;3,68;4,36;;Mjölktank;;1,62;1,68;1,74;1,86;3,19;3,49;5,78;5,16
2020-11-12 06:52;75;VMS 1;VMS2;Mjölkning;05:54;12,01;2;65;;;;0;;0,54;0,72;1,02;1,02;0;0;0;0;4,03;4,24;4,30;4,38;;Mjölktank;;0,90;1,02;1,44;1,68;2,02;2,36;3,67;3,96
2020-11-12 06:57;12;VMS 1;VMS 1;Mjölkning;05:07;9,49;1;168;;;;0;;0,30;0,96;1,38;1,26;0;0;0;0;4,14;4,72;4,48;4,88;;Mjölktank;;0,66;1,50;1,92;1,92;0,85;1,84;3,81;2,99
2020-11-12 06:59;55;VMS 1;VMS2;Mjölkning;07:56;13,09;1;28;;;;0;;1,14;1,08;0,84;0,96;0;0;0;0;4,24;4,30;4,24;4,31;;Mjölktank;;1,50;1,62;1,20;1,44;3,01;3,23;3,40;3,45
2020-11-12 07:03;0;VMS 1;VMS 1;Mjölkning;09:44;12,61;2;354;;;;0;HB;0,72;0,66;0,84;0,36;0;0;0;0;4,68;4,58;4,75;5,42;;Mjölktank;;1,14;1,02;1,14;0,60;3,32;3,29;4,34;1,66
2020-11-12 07:07;52;VMS 1;VMS2;Mjölkning;04:40;11,05;1;14;;;;0;;1,38;1,80;1,56;1,26;0;0;0;0;4,30;4,10;4,30;4,38;;Mjölktank;;1,86;2,46;2,34;2,10;2,72;2,58;3,29;2,46
2020-11-12 07:14;4;VMS 1;VMS 1;Mjölkning;06:22;15,38;1;311;HB;;;0;HB;1,20;1,20;0,84;0,90;0;0;0;0;4,55;4,52;4,75;5,27;;Mjölktank;;1,56;1,62;1,26;1,50;3,95;4,52;3,69;3,22
2020-11-12 07:15;20;VMS 1;VMS2;Mjölkning;06:51;13,70;2;108;;;;0;;;1,20;0,96;0,96;;0;0;0;;4,71;5,11;4,64;;Mjölktank;;;1,74;1,32;1,38;;4,49;4,38;4,83
2020-11-12 07:22;5;VMS 1;VMS 1;Mjölkning;08:52;15,65;1;840;;;;0;;0,72;0,96;0,66;0,66;0;0;0;0;5,09;5,13;5,02;5,74;;Mjölktank;;1,26;1,32;1,02;1,20;4,05;4,56;4,52;2,52
2020-11-12 07:22;79;VMS 1;VMS2;Mjölkning;04:48;10,11;2;348;;;;0;;1,38;1,26;1,20;1,14;0;0;0;0;4,37;4,44;4,37;4,38;;Mjölktank;;1,74;1,62;1,62;1,56;2,66;2,59;2,25;2,61
2020-11-12 07:39;47;VMS 1;VMS 1;Mjölkning;07:43;14,21;2;368;;;;0;HB;0,96;;0,96;1,08;0;;0;0;4,22;;3,95;4,72;;Mjölktank;;1,32;;1,32;1,44;3,42;;5,54;5,25
2020-11-12 07:41;1;VMS 1;VMS2;Mjölkning;07:39;16,02;1;148;;;;0;;1,26;1,02;1,08;0,90;0;0;0;0;5,38;5,11;4,97;4,98;;Mjölktank;;1,74;1,56;1,44;1,26;5,23;4,11;4,34;2,34
2020-11-12 07:52;99;VMS 1;VMS2;Mjölkning;05:10;9,03;2;142;;;;0;;0,72;0,84;0,90;0,90;0;0;0;0;4,64;4,77;4,77;4,65;;Mjölktank;;1,02;1,32;1,26;1,20;2,22;2,22;2,19;2,40
